idUsuario;timestamp;br;km;tipoAlerta
23;1724712397;222;322.4;D
1403;1731613390;153;1799.2;B
3089;1715638369;280;236.5;A
3021;1731353504;156;293.4;E
3496;1711088015;280;388.9;F
3719;1712368360;116;273.1;D
1973;1726456894;277;446.7;F
2945;1725241255;293;48.0;B
3238;1735629465;277;424.8;C
3501;1730844758;104;437.0;E
4432;1704167001;120;646.0;E
237;1712804478;163;1590.1;B
3525;1721332417;122;1593.2;C
3995;1704207191;290;230.2;D
1313;1727237750;235;1328.8;F
2720;1727075918;222;1472.4;C
2901;1731928144;120;616.0;E
1152;1728820055;104;248.0;A
2628;1711124273;235;340.9;C
5;1711811467;251;1311.7;D
3905;1704409466;120;187.7;D
918;1734503915;122;835.5;A
3219;1717944857;122;939.0;C
2048;1726597544;280;195.6;A
1192;1708820976;174;3312.4;F
3414;1708982837;156;788.1;F
1463;1706407090;242;336.8;E
1417;1715553937;226;202.5;E
951;1733526118;272;595.6;F
2811;1734522543;287;154.4;D
1279;1717942980;282;82.3;E
27;1735490628;101;2439.4;C
3708;1728916455;242;2235.7;E
2579;1718534840;251;1098.9;B
3743;1719743794;135;1864.5;D
3922;1719078392;154;142.8;E
1468;1719925728;282;578.7;B
2369;1715234409;120;740.2;D
2337;1719868832;174;1025.5;D
1270;1715258228;210;37.4;F
2925;1724623300;277;667.7;D
385;1704562117;290;99.1;D
1182;1713558880;272;639.3;F
711;1711922462;293;468.5;D
871;1720787188;122;800.8;E
2978;1714776568;158;2372.1;F
2022;1715884340;110;667.8;D
8;1717502106;155;59.3;E
1326;1707434216;155;117.6;A
3786;1723902593;242;594.2;F
1247;1704067273;282;61.3;B
431;1707212158;222;1783.5;C
1042;1729440086;282;34.8;C
4104;1710366663;262;1583.5;D
272;1713390837;259;346.9;E
1855;1706004361;262;501.4;E
4709;1715414085;158;2330.2;E
2181;1722091727;259;293.0;C
1006;1718446121;135;374.2;C
2739;1712518028;154;18.6;B
2549;1733553614;158;3932.0;B
4476;1728217746;122;1094.3;D
2148;1725515700;285;378.4;E
3234;1716574777;110;71.3;C
1536;1730003450;226;1310.6;F
2376;1704827485;222;632.1;F
126;1712343601;226;1077.4;C
3778;1710254060;267;555.5;A
1084;1710860006;265;324.1;C
4951;1716969952;156;94.5;D
4157;1733857706;235;491.1;F
2754;1719433905;293;449.6;C
1577;1720420913;210;152.2;D
4413;1711297524;156;712.2;A
1156;1706057229;283;1227.3;A
302;1720830069;116;4297.1;D
4917;1715923251;174;335.7;E
1426;1718546704;153;3228.8;B
668;1720316698;154;220.3;F
1697;1730355995;293;493.7;F
17;1706637096;282;237.0;D
3817;1715209596;156;531.3;D
1616;1721453433;287;66.0;F
1038;1714305599;272;8.9;B
4724;1710182127;277;605.7;F
4939;1731617953;210;3.1;F
1639;1712655001;277;389.6;D
3970;1705560864;116;340.6;C
825;1724485174;242;1253.5;B
4204;1713149707;222;364.7;B
3676;1715485203;122;948.9;F
136;1717927273;265;819.7;E
3887;1721905884;120;336.7;E
3346;1705622644;232;63.4;E
2470;1726636589;242;2008.0;D
2598;1719362560;156;312.0;C
4375;1730951644;156;565.1;D
3347;1724250611;110;632.5;D
1107;1730645435;174;2345.2;F
2151;1713517134;155;281.3;D
4322;1720770823;230;388.4;B
1898;1705217501;290;98.7;F
2685;1722541685;120;301.9;E
2505;1725190079;222;322.1;B
4328;1730365025;122;1605.7;B
1747;1732730304;101;1707.7;D
3324;1733530522;222;1047.3;D
2208;1720547933;174;1579.7;D
3367;1734975447;293;528.3;F
4468;1733856667;104;556.9;D
1840;1717363886;262;728.8;C
4301;1717721209;272;609.7;B
1290;1711624847;282;170.1;F
2090;1715716944;280;540.6;B
1385;1727765490;230;1885.2;F
1894;1728838825;135;2161.4;E
1670;1709079337;267;501.1;B
2674;1714104496;287;501.2;B
2999;1732859101;283;3111.1;C
1972;1711978615;110;787.0;B
280;1711802396;116;1558.1;D
3733;1723580668;267;1221.6;B
3417;1707683954;272;484.2;F
4050;1725751242;242;1466.1;D
4453;1735382764;116;3670.4;D
3438;1723134509;154;201.0;F
4829;1727104602;122;414.9;A
2449;1724485502;156;392.2;A
676;1716323148;120;159.2;E
2382;1726747884;265;413.8;B
1801;1716292064;174;1321.2;B
1483;1714236190;293;195.0;D
3825;1710246358;156;573.6;A
1625;1706813285;116;2212.3;C
4231;1719284575;226;769.8;A
4048;1709413501;285;516.2;D
4550;1728318676;116;4297.4;F
77;1721946694;272;313.1;A
2077;1724773257;158;2943.5;D
1849;1712334005;226;1564.9;C
1223;1735306142;174;3217.2;F
2716;1711928323;226;777.5;C
3461;1722903358;282;354.8;E
74;1709710641;232;71.2;B
488;1725573882;163;2705.6;E
151;1704135384;153;1546.9;F
751;1729487937;153;2585.6;C
4258;1727689012;235;1128.3;D
1940;1713571766;242;899.9;E
4578;1733571051;265;561.2;E
3383;1710258498;158;2090.6;C
296;1720427802;120;0.3;E
731;1714492720;135;559.4;C
356;1717630119;230;160.8;D
2723;1733765438;267;619.9;A
4368;1719922771;267;1037.0;B
1323;1717790768;267;648.6;F
1463;1735425685;272;32.1;B
1407;1707708127;101;3613.9;C
4454;1710344616;290;691.0;B
3300;1708760984;267;158.8;E
488;1714844258;174;234.7;B
1005;1717940356;232;119.5;E
4891;1718805306;251;1260.4;A
221;1729679504;158;3729.3;E
3216;1713528801;262;240.4;F
589;1717545974;120;489.1;C
3892;1711727525;262;502.4;A
4438;1728263539;251;1358.7;E
2310;1724143490;104;185.8;E
4277;1720737924;210;186.6;C
1182;1717429135;280;631.2;A
2804;1718050027;262;1049.9;C
1896;1718490678;290;38.1;C
639;1712361494;156;381.9;E
4502;1731939530;135;1881.6;B
3852;1716744038;232;468.4;C
3880;1705516488;163;2697.3;B
3243;1720388192;116;2791.9;E
2560;1706447615;259;267.9;D
143;1721268237;174;237.8;C
1867;1732919664;272;847.6;A
4380;1704880706;265;503.5;A
1815;1720908475;222;1062.3;F
2046;1713845474;282;234.8;F
4207;1726560220;285;188.1;A
1669;1713944848;267;1606.1;E
495;1730603296;230;647.3;E
4217;1728798345;101;4103.1;A
4068;1708107065;135;959.9;B
4821;1712707138;110;998.5;C
101;1733419086;287;379.6;D
4942;1717308841;235;256.3;F
4057;1722939433;232;292.1;B
2341;1713477564;135;1800.2;C
3468;1720546165;293;330.4;E
266;1723903469;156;781.3;D
683;1719168187;222;1469.0;A
1385;1725851241;267;950.4;A
1510;1722949745;267;366.1;C
4054;1710422425;122;248.8;F
947;1706921310;210;380.2;D
4119;1733047866;174;1845.3;D
3274;1732753881;120;898.8;B
4704;1710067051;277;674.6;A
1916;1731392347;210;359.6;A
3223;1707004977;242;822.6;C
3390;1731696354;122;103.3;B
1728;1709755637;280;238.4;A
3937;1704229132;272;292.9;A
3620;1718933928;101;1235.8;A
4652;1715220781;146;204.2;D
2248;1725792720;110;717.5;D
2943;1728851986;280;262.6;F
4077;1727516722;262;586.7;D
4918;1708915737;116;3065.1;C
2313;1729713800;290;516.2;E
1684;1711047386;120;699.4;B
2786;1712386666;232;245.4;E
1090;1715221689;259;189.7;F
3989;1709135236;262;951.5;D
539;1730448856;174;3188.9;C
2478;1724729924;158;3007.3;A
745;1714533926;277;647.1;D
4782;1712439312;135;1383.3;F
1186;1720076245;155;70.5;F
2025;1735099415;277;368.1;F
924;1723555023;153;518.1;B
227;1726257080;290;580.1;B
4604;1719068333;232;321.4;A
955;1734782072;283;1227.4;F
3045;1712214345;153;1127.8;F
713;1723658541;163;349.2;D
326;1708673584;156;436.4;E
3473;1707828366;110;1018.1;C
4505;1721476684;210;82.6;C
4874;1721653235;122;1161.4;E
1731;1728096909;290;297.8;F
991;1720535778;116;4584.3;F
382;1711459955;146;266.2;E
3033;1715047884;154;246.3;A
2064;1712094922;135;908.2;C
1105;1717960436;156;10.2;F
2552;1723347213;104;551.6;A
4005;1706067741;282;348.9;D
3746;1722952477;104;548.2;F
2966;1717374494;280;41.0;D
3671;1723882719;122;157.0;D
2801;1718837663;267;126.2;D
3383;1734904917;104;278.2;B
2540;1712443978;210;69.9;F
4696;1708617620;158;3126.8;C
3173;1705006103;235;77.0;C
3601;1711286657;135;2051.7;A
1952;1719882365;235;1173.9;B
1865;1727871754;282;272.8;D
536;1713659379;272;892.0;C
1542;1711264965;158;1455.7;E
288;1723389568;163;1519.4;A
620;1708393285;120;215.0;E
3655;1710360465;174;380.4;B
2264;1724202973;277;124.9;C
1962;1716858502;282;12.9;E
3753;1706351492;222;1316.9;D
3356;1727019789;163;349.4;D
4994;1707995996;158;3869.4;F
665;1710751220;135;1339.1;A
1678;1705925621;116;2218.9;F
4660;1719213105;282;93.1;D
2576;1725869861;146;215.3;F
2808;1732926550;154;337.0;E
991;1721879756;104;45.0;B
2137;1721587451;155;270.2;D
1685;1714544491;116;4148.6;A
3337;1735532656;158;2090.5;F
2098;1730424817;122;420.8;A
1950;1730937184;135;1508.2;D
2032;1707533211;163;3265.9;F
436;1714360117;265;262.5;B
4950;1721559442;110;495.4;E
2504;1704291017;163;67.0;F
2667;1734441292;290;240.3;A
1284;1713255444;277;367.6;C
1642;1727243051;153;1799.2;F
761;1711173143;146;10.9;A
1427;1713750357;116;2791.7;E
4585;1716732005;222;1760.7;B
1235;1727331998;283;358.2;B
3577;1724278758;235;184.0;B
3033;1714592179;110;55.7;E
2391;1712814426;154;192.7;D
2870;1722240615;259;59.0;B
3530;1722314071;210;379.1;F
4686;1716854449;242;1814.8;E
2232;1705552578;262;434.6;F
4521;1725358674;116;4612.9;E
3845;1722004838;174;1902.8;F
4895;1710832008;174;2477.0;A
3460;1720906022;122;737.9;B
3836;1721767624;277;366.6;F
978;1724729274;210;325.4;A
4033;1730344029;226;631.9;D
121;1719339876;242;1769.0;A
4280;1733610381;265;371.8;D
3971;1720117611;267;156.9;F
3866;1728518757;104;579.1;F
1920;1707800008;265;750.0;E
4951;1728858628;163;351.8;C
4774;1708876215;280;363.9;C
2761;1727986905;122;1663.6;A
751;1720730346;135;2051.6;C
1456;1710633667;262;690.0;E
3394;1705227466;153;2934.0;D
841;1733399184;262;2087.6;E
3216;1721820714;101;2474.4;E
2199;1713060542;251;1004.2;C
1890;1731155156;259;58.2;F
1355;1731120698;280;29.6;B
437;1709596815;156;301.1;A
113;1722899622;235;1573.1;F
4944;1706530599;235;266.7;C
3520;1733104505;155;78.3;E
1314;1708268097;146;594.2;F
4141;1729766469;293;493.6;E
4375;1708198457;290;642.3;F
535;1706839091;262;838.1;A
4246;1721115238;155;9.0;D
194;1707094075;242;618.9;C
890;1717213193;283;1588.3;C
1403;1725579128;110;87.2;F
9;1730548759;277;632.7;E
3941;1729776317;277;730.5;D
1662;1714214887;122;1261.2;D
629;1704266131;259;32.7;B
4411;1726633504;155;198.6;B
3867;1719421909;293;506.9;E
2164;1730545550;104;54.7;A
2825;1710595664;163;791.5;F
4046;1734056019;242;110.6;C
1989;1723273359;277;447.4;F
11;1718138493;163;3048.0;C
1830;1733011893;265;911.6;B
2375;1735518214;287;433.1;D
4924;1725292541;277;631.1;C
2403;1731290176;290;658.2;A
746;1732975842;272;722.4;C
850;1734717321;154;441.0;A
7;1705984837;265;801.9;E
3567;1729963974;135;977.5;C
2882;1722567337;122;1705.0;C
3780;1728946403;155;282.7;E
3272;1724841209;280;356.2;A
1878;1726027426;272;422.4;A
3150;1733255797;267;460.4;B
2935;1716079663;285;138.9;E
3564;1711307174;210;169.8;C
2747;1733810190;101;2132.0;A
3409;1732774003;232;398.6;F
4432;1707942035;283;914.9;B
58;1716485094;232;215.8;A
2378;1725943284;101;2639.6;B
3750;1721621510;146;79.4;D
30;1726098104;101;2430.3;E
4994;1730021834;232;156.0;B
1229;1733301848;277;460.6;A
760;1724761206;110;793.1;C
4707;1709609169;104;242.9;A
2472;1725883254;153;2020.7;B
2843;1716580196;210;161.7;B
4100;1710831743;280;187.2;B
2101;1721172508;280;184.6;F
3479;1723799726;259;414.8;C
1435;1718151952;277;50.4;A
4590;1713969911;232;342.7;B
3196;1732222358;280;355.2;D
276;1709163498;158;852.7;A
2826;1719727937;122;981.1;F
4868;1708399125;146;431.8;F
1657;1721601905;282;484.7;E
985;1706549184;104;644.8;D
366;1721607953;226;1724.6;E
4955;1718421463;267;74.6;B
4399;1726005328;101;4530.2;D
1608;1724690177;282;224.5;F
2827;1705808744;272;761.7;B
4923;1724287615;285;285.0;D
3573;1712972253;235;1743.0;D
4055;1710144069;222;125.4;F
3671;1718644896;272;766.7;D
2803;1722610197;290;134.2;E
4228;1705499071;110;666.8;A
4735;1722914423;158;2339.2;D
1499;1733862681;280;435.7;B
1177;1725008056;272;693.7;A
3995;1712919834;174;180.7;F
2637;1708949702;230;640.3;E
2405;1710294745;146;592.2;E
1227;1724200799;232;177.1;F
4147;1708936087;155;234.0;E
1508;1719388361;174;2166.2;C
4877;1708372985;235;483.6;A
3898;1720535555;155;322.8;C
1879;1706627904;280;521.2;D
1606;1709753478;287;343.5;B
577;1715021694;230;2937.4;E
4992;1708288834;120;559.3;B
1781;1716440342;242;823.8;A
2561;1723281937;280;76.6;E
4759;1729166671;285;188.0;C
1570;1721896387;155;278.9;A
3751;1722111537;280;439.8;F
1599;1708190201;122;943.3;B
2775;1705705154;283;349.8;A
3305;1735276848;104;109.6;C
531;1705411937;158;1540.7;A
4785;1729499388;282;93.2;D
3760;1712881070;120;168.3;A
4064;1721732923;116;115.2;B
2387;1723649996;155;249.1;F
241;1709699605;287;210.7;F
675;1730038828;174;1599.7;B
4383;1714866788;267;1509.2;A
1952;1722164322;230;67.2;B
801;1725882013;251;945.7;C
4591;1706686972;262;2028.3;C
4470;1705539773;226;970.0;E
3176;1731063183;277;662.3;B
1906;1707977221;122;640.4;D
3752;1720036466;290;444.8;F
250;1728780036;283;3430.9;B
2697;1728865353;232;260.6;D
4610;1720217123;226;963.9;E
3967;1728567165;267;610.2;C
4937;1706195305;265;251.3;B
477;1709562576;280;323.4;D
2395;1728037019;135;1775.9;F
3070;1732318626;282;337.0;B
3289;1731832253;277;191.6;D
4820;1720839427;210;18.2;A
159;1709517759;232;318.2;A
4917;1711133744;259;89.7;B
923;1712407751;283;2469.6;C
550;1726794822;235;19.2;E
2064;1704846456;210;266.6;C
4693;1728297935;110;233.0;A
4189;1704719459;226;1251.9;B
1992;1722262571;272;766.7;B
2402;1727520261;156;340.4;C
1088;1711583521;259;293.4;E
2620;1724275034;242;287.7;F
4456;1714107216;230;2937.3;C
383;1713857529;287;74.5;A
74;1722690628;156;10.1;A
4818;1719541649;104;197.4;E
3837;1707220418;101;1231.3;F
4006;1713209175;283;2353.5;F
2380;1716847624;122;620.7;A
2485;1707109716;283;1371.8;A
1021;1729636007;155;221.2;A
3531;1719387771;265;900.9;B
975;1734423856;265;850.3;E
3550;1730795884;230;3464.2;A
3680;1720009024;110;532.7;F
4126;1707943572;283;1114.4;C
2024;1733099249;242;2050.4;E
2208;1718068877;265;51.5;E
3744;1711724385;293;526.5;C
1508;1735201451;259;303.1;B
3929;1710684880;163;2477.5;C
3380;1726206797;163;522.8;A
1324;1716805581;290;393.4;B
2506;1719166995;153;742.8;C
1380;1707538460;135;1383.3;C
2308;1727688458;262;77.5;D
4384;1718099454;293;97.3;D
3678;1727218319;230;3756.4;A
119;1720731357;285;163.0;C
1664;1708158514;242;615.5;C
1672;1734864720;226;1894.7;D
2258;1712103496;235;321.1;F
56;1724632967;158;3831.6;D
476;1729179658;101;2357.6;C
1092;1719698202;104;403.9;C
1632;1719956409;285;632.1;A
4414;1725561674;235;662.0;B
1720;1712316274;153;663.3;B
4574;1711388527;285;512.0;E
2131;1733792908;226;1587.2;A
2582;1729277498;154;59.7;E
3171;1705647561;232;453.2;B
921;1726938989;101;641.6;D
1810;1730999058;230;2512.3;F
1928;1707360411;272;214.2;C
2807;1725047175;230;2446.9;B
2581;1714410174;251;127.7;D
608;1713250201;174;2902.9;F
1568;1728413949;226;1235.6;A
241;1729198339;135;644.1;A
176;1718570772;235;883.8;D
4972;1728441626;210;373.5;E
4066;1724922574;242;189.4;B
4006;1713043731;146;592.0;D
2041;1728695852;265;561.1;F
4893;1729637812;259;426.8;A
1070;1721219304;156;86.9;D
2741;1705616304;101;4246.3;E
4129;1708364627;146;95.5;F
4226;1732770628;156;293.4;C
4859;1712605528;287;274.5;A
750;1716990461;235;1673.4;B
4239;1721206294;101;2596.0;F
2334;1707911901;146;95.7;E
4854;1718642024;116;4106.5;F
4247;1708858328;280;631.1;D
2336;1709864827;222;632.2;D
4650;1729301020;293;250.5;B
167;1727578285;290;236.6;D
4153;1720373608;235;570.3;E
2230;1710346334;290;692.6;B
859;1724259671;272;255.2;A
1954;1718991985;282;388.3;F
4070;1734848976;104;452.7;F
2915;1724564622;122;1028.8;E
1938;1711784271;230;2739.8;C
3283;1732350288;230;1195.4;B
3139;1728257614;265;683.2;F
1601;1713666062;262;297.4;A
2586;1711003042;290;236.4;E
3814;1732284817;153;2143.7;A
2293;1706096937;259;446.9;B
1874;1705623321;101;4401.5;C
3397;1719848833;267;752.9;A
1239;1704146771;156;549.7;F
4303;1726234232;226;1928.8;C
1187;1720018944;290;226.0;E
473;1716357893;104;128.3;A
4477;1723199406;251;1359.0;A
3539;1717943583;267;1084.8;A
1868;1714825301;110;1072.7;A
3467;1729139107;293;277.6;E
606;1722951967;282;321.3;B
3334;1725842981;222;1567.8;E
4078;1717702267;287;104.5;C
1835;1709767162;285;8.1;A
1907;1718350695;251;1066.0;A
229;1724644868;122;1185.6;B
1765;1709481250;110;412.2;E
534;1733119101;277;674.8;B
2707;1722004913;120;307.8;F
152;1707776804;287;254.5;A
997;1710816521;280;516.9;C
1961;1731074583;283;2792.4;F
4235;1733133731;120;895.1;F
2238;1732569702;293;451.9;A
2871;1716357276;135;2573.7;C
4009;1712517970;156;312.2;F
4812;1712835957;285;8.4;B
1212;1707675976;110;271.5;E
2567;1715181505;251;990.1;A
4871;1728861110;265;40.1;C
2994;1731610868;116;353.3;A
4804;1706634339;262;566.0;C
1532;1729478746;154;373.3;F
911;1734083517;242;1267.3;D
1791;1725718456;154;430.2;D
680;1729309415;222;1708.3;B
855;1729753819;155;48.6;C
9;1711605538;265;188.2;F
3544;1709815197;265;503.3;B
4321;1706424046;116;3744.5;A
2836;1715723715;277;83.2;E
243;1704325280;230;263.1;E
3733;1725257146;146;123.7;D
472;1707672390;262;2154.2;B
4326;1713609178;235;1453.7;A
594;1731573158;259;623.2;F
3180;1705357068;146;489.7;F
2412;1722654119;277;402.1;E
1092;1720883497;272;609.5;C
1821;1704775294;122;1321.7;B
675;1708694709;146;616.8;E
1015;1714422394;156;131.1;E
3522;1725921160;222;608.2;B
4853;1729550039;251;980.1;A
2168;1723097515;283;2255.6;D
2809;1732556861;280;146.9;B
1763;1726772633;174;862.5;F
589;1729524533;235;1644.8;D
618;1710906194;282;492.4;E
3743;1715469519;242;1429.1;E
3479;1731574836;235;152.7;C
3711;1712992817;285;554.2;A
1120;1706585121;116;1619.7;B
4376;1725654418;251;54.0;A
2244;1727434985;259;107.0;F
1309;1714343361;235;648.5;F
3009;1724518199;135;700.1;C
4075;1726750705;158;1384.2;B
2078;1704273179;251;859.3;B
3857;1711631139;222;859.7;B
936;1724819292;135;1383.2;B
4912;1716686548;272;99.2;C
3521;1720421672;251;729.6;C
3296;1724905949;265;588.6;A
2163;1731633330;120;69.8;B
3009;1726369427;135;1773.3;F
4720;1721452734;251;356.3;D
2462;1718762985;158;1737.8;B
2394;1713155857;163;302.0;D
1007;1706963945;259;503.7;C
4289;1732709844;277;635.8;B
3286;1715842088;272;481.0;B
3587;1728275739;267;216.3;B
269;1734954035;293;245.6;A
290;1734385998;163;3139.9;E
2506;1720466550;146;616.8;C
4601;1733107281;283;128.8;E
1358;1718526416;285;511.9;A
288;1726392292;242;1454.8;D
3566;1711286913;120;40.3;E
1131;1705098440;265;801.7;E
2271;1713457155;153;2876.2;D
154;1726983647;285;724.0;F
1587;1733151871;285;647.0;B
4748;1712777445;174;1183.7;B
3860;1709180516;210;59.8;C
4960;1723322030;259;105.4;F
4728;1720535706;110;834.0;D
4849;1726342276;262;690.0;A
828;1721763180;163;2099.0;D
3630;1730005510;174;2912.0;F
4413;1733918397;120;933.0;E
3622;1705661016;146;141.1;E
3186;1719414027;280;469.8;F
3653;1732769711;122;235.9;A
957;1725132471;242;8.9;A
378;1727464104;283;491.9;A
3237;1710919050;210;152.1;F
472;1732511373;174;1025.6;D
2128;1729790088;226;939.6;E
2831;1723636218;156;689.3;B
1098;1716710565;282;286.3;D
2062;1734812632;282;435.4;D
4393;1706778990;242;2155.1;E
2397;1734335761;287;188.6;C
4137;1731257741;230;2512.1;F
555;1722400980;153;1546.9;C
4541;1724858645;120;235.4;E
3188;1731652399;110;146.5;F
3040;1707382786;272;28.8;D
3380;1722625134;242;1042.0;F
2607;1724621862;154;220.3;D
2162;1730783579;158;2367.3;A
3731;1731515557;210;210.4;A
4275;1707794191;262;1617.1;A
4824;1715427568;262;373.1;E
1179;1733126237;251;1004.0;B
1790;1727063071;277;374.4;B
4487;1714059184;226;927.3;B
2779;1732708728;174;19.8;B
54;1712026892;267;1512.7;E
800;1723758886;283;1206.7;A
4394;1712629936;122;783.1;A
3978;1721790667;155;328.4;A
1613;1705031384;174;2902.8;B
4820;1713151552;242;1529.0;B
490;1722656103;146;674.4;B
2124;1734333928;282;598.5;E
2944;1709763824;122;18.0;D
2692;1704312147;158;1258.8;D
3081;1721354456;156;225.4;D
227;1734157744;163;2477.2;E
372;1727103791;230;1190.7;C
3599;1717828896;104;545.4;C
2823;1731755160;146;385.9;C
4879;1728269102;283;2873.6;F
2752;1712762158;230;3023.9;C
4996;1718512928;287;33.0;E
507;1723683478;222;184.7;B
2794;1729493824;120;77.1;B
1778;1723722108;272;531.1;F
207;1704365616;242;1385.8;D
994;1713993484;210;380.1;D
2243;1720852770;226;1758.5;B
1567;1717234936;262;1479.2;F
4208;1720194865;283;2353.6;D
4853;1712402536;153;769.1;E
2899;1704120157;226;321.2;E
2704;1717365955;282;516.9;B
769;1722777296;222;859.6;F
669;1714520517;163;2130.4;C
737;1713851064;285;462.9;E
1773;1717865030;267;1674.8;D
3572;1734837695;226;1884.3;C
4614;1705266450;262;655.9;E
4915;1727193869;230;3115.9;F
3285;1722647656;277;657.3;A
1910;1727894090;155;227.5;E
4422;1712964110;210;59.9;A
1164;1724066409;251;152.8;C
4352;1720106433;272;137.0;A
427;1709555937;174;3225.3;C
576;1709379769;154;217.8;B
815;1718628339;265;544.7;E
1033;1727226484;154;373.2;F
4224;1731919746;163;1002.8;D
1937;1707879065;210;281.7;D
3010;1726792248;210;261.7;F
546;1707046157;174;1457.6;D
2953;1711434110;222;421.3;A
3756;1716545654;280;106.0;B
1585;1721470701;265;353.6;E
1426;1716572029;265;801.2;B
3022;1711319761;163;419.4;D
3153;1715403560;251;1142.1;E
2113;1714389717;174;1579.6;C
1751;1709397806;282;336.1;F
1427;1719143903;226;376.1;F
712;1731519321;210;270.7;B
2524;1728282227;242;1172.0;D
1195;1706334264;120;287.8;C
3698;1727457228;235;1041.9;C
2804;1705344291;232;295.8;B
1225;1708655997;262;498.1;C
3168;1713026644;290;598.9;A
490;1723820853;222;859.6;A
4745;1719816700;259;314.9;B
4032;1716590240;174;3312.4;A
3473;1715898316;251;559.3;B
87;1733823373;272;459.2;D
1010;1706024647;156;563.4;A
2381;1720767924;156;519.6;B
2288;1717042308;282;243.4;F
1659;1710524708;120;275.7;B
716;1729615856;259;137.8;E
4164;1707433472;156;294.9;E
3306;1704068691;290;212.5;D
4213;1732542097;285;436.9;E
2198;1716302432;265;327.3;D
3303;1716953371;285;115.2;F
1936;1723724376;154;447.6;E
4973;1719514765;156;455.4;E
1626;1719188034;110;793.1;F
1707;1734150199;122;770.1;A
1013;1725180572;174;1011.1;F
2197;1722259994;262;1465.9;C
4899;1708429752;153;1879.7;D
2677;1726370402;230;730.6;B
3777;1733896487;155;67.4;D
1316;1719834906;104;156.0;E
2723;1704658480;163;571.8;A
3023;1724469767;153;2585.9;C
1034;1715340113;120;520.9;A
4803;1718188342;146;285.9;D
418;1706904066;259;12.9;D
2220;1716629157;153;1878.8;C
1278;1713191457;116;544.0;A
4117;1711579195;272;31.7;D
1938;1717463808;158;2850.7;D
3512;1731458852;235;911.2;F
4104;1715582800;155;27.0;A
3707;1725493151;163;1923.9;E
2417;1726698954;154;228.9;E
2228;1714893699;135;1215.9;A
3500;1721510444;280;306.6;B
3396;1721240386;163;2620.1;E
259;1713210424;153;2293.6;B
387;1726933930;265;291.1;F
2994;1725392399;251;1502.7;C
3980;1705500081;120;694.9;E
2532;1719600570;154;450.2;C
2973;1729714552;265;374.2;A
4607;1711446374;267;1716.8;B
1954;1726303814;158;1052.7;B
2555;1716391275;287;253.4;D
3575;1728349188;230;4217.9;A
851;1712317795;135;1872.0;D
1010;1730847547;282;608.9;D
432;1728230633;235;425.7;A
2087;1705690296;146;50.3;D
2355;1728889270;158;1345.4;F
4789;1731659259;158;1312.9;F
4792;1735002181;101;1715.4;A
2495;1723126086;156;791.8;A
4149;1712271903;120;699.0;E
2409;1729170687;210;283.6;C
972;1706272998;153;905.5;D
2679;1715156419;122;897.1;B
4882;1716082401;265;37.3;D
4857;1706048037;230;3759.6;E
1459;1722642018;155;94.8;B
3125;1714160666;174;327.3;B
989;1726213053;232;131.0;C
4745;1717381884;158;1312.8;A
2015;1725111830;230;2867.6;A
258;1705007928;277;621.5;C
4884;1735586123;210;283.0;B
4692;1732671646;277;463.9;D
1223;1733117408;280;177.4;D
4787;1723373574;251;365.1;D
327;1731997135;154;411.5;D
722;1713331571;222;506.1;D
4198;1722859455;293;57.6;C
3275;1707463364;230;1621.2;D
451;1711312316;282;506.9;C
1925;1715663749;155;74.3;F
1360;1718640655;116;1165.8;C
1961;1730235589;235;1639.4;A
3146;1726804876;163;2477.3;E
4806;1730190154;235;867.5;A
267;1735040885;210;32.3;E
2026;1706036522;272;67.2;F
2755;1708954111;155;335.8;E
1063;1721067757;222;841.8;D
2169;1710513280;251;1236.6;D
340;1730175243;110;856.1;B
1062;1726690685;232;415.9;C
295;1706374938;259;317.1;E
1383;1716432927;101;1975.4;F
1655;1723764956;116;3288.6;D
4674;1715680770;210;262.8;C
2582;1725606165;287;123.1;D
3219;1730345996;285;422.4;D
11;1723208475;146;457.2;B
4300;1735397374;156;191.3;A
696;1706079746;156;439.0;F
2944;1733442811;226;2072.8;D
252;1730958634;251;783.7;C
3937;1728158610;230;98.5;C
33;1730100586;174;236.6;B
2507;1713186274;101;4743.4;D
4009;1728494744;277;571.3;E
4839;1719593745;282;250.0;E
1803;1714187530;251;896.5;C
4129;1734241672;154;58.0;E
2669;1724162724;251;242.7;F
203;1729634322;210;227.8;A
2394;1711253898;290;326.9;F
91;1725805839;282;314.9;D
1631;1728070453;272;761.9;F
3759;1714787412;163;3229.2;D
796;1714626382;158;596.3;B
4660;1734821739;230;2892.6;E
563;1732834895;110;111.9;F
3386;1725229552;280;475.8;B
3479;1714138319;120;45.2;E
1054;1719751552;154;63.4;F
2322;1728672921;135;1757.6;C
598;1734088337;104;298.5;E
4873;1724796871;155;106.3;C
2687;1730187485;277;308.4;D
1722;1725452851;110;68.8;B
174;1709605672;222;1772.5;E
1571;1723890028;146;483.1;E
4198;1732372432;101;1707.7;A
2545;1705862336;156;436.1;D
477;1708533926;259;138.6;F
1046;1716069092;174;225.6;A
620;1728531075;116;4468.1;D
477;1735601119;230;2908.1;B
4955;1724879198;251;1127.2;D
3141;1722222719;153;240.5;F
967;1729034715;290;461.7;C
669;1724778661;280;490.1;D
3108;1732643814;262;677.8;C
1380;1726933484;156;508.3;A
348;1725154111;262;937.2;E
76;1707864327;154;354.1;B
