idUsuario;timestamp;br;km;tipoAlerta
4583;1735502531;120;200.5;B
2018;1710864323;272;301.8;E
2666;1732281615;154;175.8;E
2335;1717071693;235;1567.6;A
2088;1710303211;287;438.0;C
3372;1728621086;287;158.8;C
4330;1723689127;285;68.2;C
4188;1704464126;156;162.9;E
3915;1726202339;174;1783.6;A
1473;1710494977;174;2980.4;C
3285;1725574051;277;144.8;F
150;1730962213;146;357.4;C
802;1729806563;226;169.8;B
3232;1735595806;259;155.9;C
2756;1735015114;235;1385.6;C
2281;1707689969;174;1230.2;A
545;1733303601;222;1748.8;F
1223;1732780311;277;671.5;D
363;1711102767;262;1724.5;E
2809;1708965194;116;3959.8;E
1727;1726071994;110;853.0;D
1971;1733839700;293;159.1;B
3906;1704886714;287;532.9;C
1933;1723590281;285;542.2;A
1909;1709966303;285;141.5;E
383;1734689045;110;593.4;E
4554;1709420806;158;2051.6;F
341;1724406362;158;2856.1;D
4149;1715874828;277;60.7;A
1157;1706720756;235;1211.4;E
139;1728159525;116;1498.2;A
995;1704346939;120;921.8;A
4453;1707050958;280;367.0;C
1084;1729638937;290;153.6;B
3302;1715317190;222;951.0;C
1099;1720166941;135;2228.2;C
4932;1716492535;232;64.0;C
4260;1727964774;280;153.0;A
2264;1718276946;120;540.8;A
910;1711741964;156;807.4;E
2729;1723838522;235;200.8;C
2208;1723756240;222;315.9;F
1627;1712034328;277;149.6;A
662;1709860408;156;151.9;A
188;1719230721;116;3197.0;D
345;1717786331;272;333.7;A
189;1705227861;210;119.3;C
149;1721757561;122;500.7;C
1796;1713769005;290;73.8;E
2895;1730155282;174;525.5;D
1115;1717960694;287;132.0;B
3347;1716034224;262;367.6;D
3787;1724001435;146;546.3;D
4654;1714686884;122;1356.0;A
2150;1727296435;262;196.6;A
1172;1733903287;222;311.7;C
1926;1712512082;259;186.4;E
207;1733807724;163;2515.6;F
1158;1728155264;120;476.9;B
3033;1713246084;242;698.2;B
458;1716753626;116;2197.1;C
1946;1710916757;272;850.9;E
2646;1717207386;210;213.0;B
65;1719158674;251;1239.3;F
726;1733905322;251;532.7;A
980;1723832301;265;425.1;A
3811;1725823599;110;623.8;C
1271;1716233405;120;732.0;F
3371;1705168600;293;137.7;A
4908;1718423498;163;1337.5;B
133;1722967549;156;356.9;C
2889;1709626951;210;141.9;E
2803;1707222140;277;282.9;B
78;1719909604;232;245.3;F
1388;1707651652;146;218.4;B
3283;1711885319;153;2183.6;E
2376;1709586969;235;974.6;C
1122;1731825961;174;2530.4;F
1942;1712075490;154;95.9;C
3457;1713184739;154;37.5;C
581;1704389965;122;933.5;C
3346;1715824047;287;387.8;D
2329;1722818739;155;291.0;A
4370;1717334823;282;382.8;A
1591;1720949992;272;295.3;D
361;1712842912;104;303.2;D
4686;1718607234;259;155.6;B
4708;1720313748;222;1439.1;C
590;1728620034;158;3501.0;A
1615;1734616462;272;795.5;B
200;1720415158;242;55.3;C
4808;1709629760;282;105.3;F
4181;1725053931;110;121.2;C
2139;1706390550;154;2.4;B
4616;1724823387;158;2023.3;E
4137;1734867690;230;2047.4;F
4114;1729238914;290;347.4;A
2436;1721603547;226;961.8;F
2312;1725141721;222;1634.9;B
2304;1729842830;155;329.1;E
4185;1708684779;163;2262.4;F
1541;1716060451;163;469.9;C
2601;1706875784;174;555.1;F
35;1727573142;104;304.8;C
167;1715495246;101;1616.9;D
3894;1732210526;293;295.4;F
4570;1722931796;163;3267.5;F
2972;1714087895;158;29.8;E
3378;1718314862;277;149.7;B
2001;1733861574;277;62.4;A
1187;1715776159;280;436.3;D
341;1706628289;262;350.5;B
2896;1729446056;285;528.4;D
2978;1709784536;158;963.3;F
2419;1733320051;158;2041.9;B
4008;1724291921;153;1906.9;A
1052;1707092632;287;439.7;E
1313;1725916758;154;408.6;B
3168;1722238400;280;170.9;A
1759;1715111892;163;355.7;B
3254;1731808178;156;104.6;A
3424;1724575622;267;675.3;B
1578;1717168267;267;1596.9;A
3078;1714498300;265;265.6;D
539;1711005747;110;476.5;B
2205;1728212209;154;368.5;D
824;1713040532;120;845.8;C
3858;1722994436;122;1495.4;F
2176;1733272149;122;1304.9;B
3552;1712065781;174;1262.4;D
2581;1719372692;104;269.0;B
3509;1729857241;280;126.3;B
4265;1734464364;154;226.4;B
1438;1718119270;158;1756.1;A
2642;1716433011;158;2030.3;A
2876;1730966058;232;162.1;C
3208;1708369651;210;72.4;E
4198;1708611285;285;36.5;E
2513;1719101675;163;17.0;E
2095;1714062513;293;338.9;C
3575;1730716099;222;188.7;A
1388;1733061124;285;614.8;E
4100;1733273059;116;719.8;D
3104;1727015676;277;247.3;F
4057;1708214593;293;434.9;C
3978;1723503924;235;1368.5;A
1387;1724126348;146;185.4;D
202;1722050494;293;222.6;B
2206;1715479070;290;586.8;D
3151;1721697137;267;68.7;C
384;1716579210;262;338.4;E
3353;1735653166;163;1120.5;D
287;1734457816;122;1282.3;A
4259;1713980198;101;3681.5;C
4590;1727363729;262;350.7;D
4273;1707663276;116;3689.0;B
1061;1718486747;262;1001.7;B
1315;1724163138;163;1098.6;C
4170;1719402613;282;674.2;D
872;1711792024;120;870.4;B
2845;1726737298;154;126.2;B
646;1705957638;153;466.1;A
2025;1705524388;285;600.3;C
4196;1729823363;267;1048.4;E
591;1708190126;290;15.4;F
1610;1713324937;110;1050.3;C
4068;1706532395;135;1895.4;B
380;1720533703;282;400.7;A
2582;1731928562;259;377.4;A
282;1706611117;154;242.9;F
1442;1726877393;293;252.0;F
2194;1723813731;280;201.6;E
1270;1713556509;293;466.0;A
38;1707041071;110;388.3;F
1859;1714386772;242;1675.2;E
4232;1720534719;104;512.3;F
3793;1712830948;156;772.6;A
878;1719174942;290;398.7;D
1297;1724405964;155;184.2;C
3244;1734676647;259;121.4;A
307;1716106834;259;162.6;B
4328;1711182559;235;1255.8;D
4490;1718320279;120;383.1;D
1212;1724431571;122;1246.0;A
2555;1715049480;262;313.7;B
1739;1731989256;282;48.5;E
811;1719009414;287;353.3;F
1496;1714196337;174;2582.2;D
3577;1707843737;242;2066.4;D
483;1727939206;230;3957.4;C
3427;1716456163;104;355.2;F
294;1721624183;104;206.9;A
537;1725773873;226;1652.1;A
1957;1719760335;222;1268.3;B
4088;1728865766;235;851.9;E
3560;1716622612;267;1089.5;F
3104;1734693748;277;421.4;B
1510;1705186888;146;146.1;B
254;1714246349;287;531.2;C
3255;1726359261;230;884.0;E
1867;1712979295;285;604.6;F
3087;1729113026;242;50.2;F
473;1709575003;222;440.1;D
2869;1710802947;272;160.2;B
1678;1733975011;210;177.9;E
659;1734443429;242;1699.5;C
3844;1734214859;146;643.3;C
2073;1722147428;226;763.1;B
3036;1718895384;230;2979.0;F
4690;1722317390;251;1221.3;D
1278;1715994866;222;300.2;C
3540;1721515651;210;253.5;C
2795;1716070380;154;3.1;B
4545;1735378931;290;303.6;E
1953;1721388136;155;4.7;C
605;1706597203;242;1793.9;A
818;1705297950;235;1240.7;B
2887;1716065333;280;266.8;D
4200;1716561876;290;347.8;D
2533;1723020187;280;266.5;A
4740;1733812366;290;362.2;F
4210;1724609165;101;4023.2;E
3403;1726909066;287;70.0;C
3103;1717043376;277;144.8;F
3327;1728494895;226;958.1;C
239;1721978140;226;676.4;F
1814;1729577581;226;15.3;A
1530;1726919944;230;2920.8;B
3920;1712711180;283;2188.8;E
1595;1707455451;104;247.9;C
540;1712686225;290;626.9;D
1578;1704727477;259;426.8;D
3603;1704137029;116;3263.7;F
3536;1712951610;287;513.7;B
3716;1731974780;120;37.4;F
2227;1723993692;232;350.0;E
1732;1721305016;226;1434.3;B
3803;1709901432;272;859.2;E
1587;1707209635;262;1306.7;B
270;1707574055;262;1039.1;F
2004;1730989386;265;527.8;F
2343;1717895440;242;1523.2;B
220;1707074089;120;655.2;D
1172;1731701992;282;20.0;A
908;1719860737;280;123.8;A
4491;1720279530;272;264.4;D
1326;1726695467;226;49.7;C
2528;1716445294;163;3070.9;B
328;1717916615;135;135.9;F
2901;1726616469;272;776.3;C
1979;1713293454;122;63.7;C
3671;1732710937;116;413.0;E
2751;1724923056;156;452.6;D
1885;1712389930;122;545.0;B
2570;1722326346;156;218.8;F
957;1723446876;242;1569.6;C
1306;1706326375;158;1392.1;A
834;1711175204;290;682.4;E
3831;1711336407;156;378.9;F
4547;1709411302;116;3657.9;F
2594;1733167591;226;1838.6;C
118;1712582500;210;300.2;F
1227;1708038969;259;711.0;F
1044;1705065163;267;683.7;F
3185;1720444443;277;303.0;D
2935;1727516464;174;2155.1;D
4632;1733947750;293;479.1;D
2633;1730068845;101;4242.7;C
2762;1730333020;156;244.7;F
2349;1733835948;104;615.7;A
3397;1713480398;210;73.7;E
4883;1716587765;116;2197.5;E
3622;1728089712;259;143.0;E
979;1706272874;232;208.5;A
4265;1721204776;154;169.7;A
4204;1723349387;282;288.9;F
4097;1721094400;277;302.7;E
4583;1712689658;155;69.7;E
704;1710944018;158;404.8;A
522;1716787631;293;183.7;C
367;1731763881;293;340.5;B
4343;1714726650;283;1784.5;B
3902;1705505643;293;458.2;C
3993;1727668703;110;135.6;C
3847;1716202966;156;202.0;A
1335;1705114605;104;33.7;A
731;1719561205;262;1230.3;B
2993;1726549216;251;1480.2;E
892;1709191994;230;2328.2;E
2950;1724625940;285;708.9;A
504;1721424988;135;1895.0;D
153;1704529186;272;399.8;C
3153;1707724457;120;474.1;E
2142;1729707699;242;1280.1;C
535;1715367585;158;3376.4;A
1368;1706715310;283;2156.1;A
1469;1721147254;104;355.2;B
4037;1732525523;155;136.9;F
1607;1734143167;110;706.3;A
2411;1718028976;104;491.4;F
4477;1714566645;272;341.0;E
3572;1727650213;210;246.3;E
677;1723169176;290;304.0;C
482;1706180915;267;465.4;F
2451;1711807850;116;948.3;A
1838;1733814186;280;164.1;E
692;1704198265;122;468.0;C
204;1720578047;135;71.0;A
3490;1731250252;146;338.6;D
219;1723648764;110;580.4;F
4574;1704611891;287;387.5;B
4643;1717537703;277;247.4;D
1808;1706123295;146;340.3;B
4754;1723873276;285;391.7;E
2756;1717891395;116;2931.9;A
838;1716900897;272;327.8;A
557;1725263635;251;777.6;C
493;1721533136;287;516.8;A
1169;1722103689;120;138.6;E
2353;1719441108;104;583.4;D
860;1712149970;116;143.6;A
3460;1722742489;285;540.8;F
4062;1715618389;230;1578.5;B
1534;1722752904;116;2947.8;D
2008;1714948510;226;1193.0;E
3520;1727435071;277;328.6;F
1259;1711064835;154;242.0;B
4226;1726069717;285;416.1;C
65;1721221920;259;585.7;C
1966;1722675145;154;298.0;F
1818;1734085758;282;159.7;A
2905;1718353529;285;711.0;A
587;1714644658;265;443.9;C
225;1709462505;285;253.6;B
2204;1728591898;290;189.4;C
2338;1711179291;232;139.2;E
2796;1726874555;116;1121.1;D
3861;1705498373;251;71.6;F
2297;1708210280;265;110.7;A
988;1734941876;163;1888.0;F
2135;1729037904;259;198.5;F
1301;1730979122;287;125.3;C
2725;1704694168;210;55.5;E
4844;1730780797;104;68.3;D
4524;1707644673;283;766.8;B
233;1734249203;290;176.4;A
847;1711631003;285;311.8;C
2380;1727803636;293;280.6;F
2537;1706771753;210;291.2;F
494;1729700703;120;321.0;F
1443;1708723360;226;1022.0;D
2455;1715268045;277;286.2;F
2209;1716797104;155;255.7;A
3697;1714999177;283;1054.2;C
2083;1728364325;285;184.2;D
4685;1712090998;242;351.8;E
2276;1712457389;122;1393.4;D
2366;1724924076;272;318.3;B
1358;1706944700;135;841.5;F
1658;1729162643;232;89.4;D
2378;1714955177;120;764.4;D
1920;1713643589;153;2183.6;E
2332;1707353634;287;409.6;C
2012;1721424098;122;1072.2;A
1641;1716849218;259;657.2;B
2429;1727277602;235;657.0;B
1634;1717533187;163;1931.7;C
1297;1730417257;110;219.5;B
1302;1727562654;232;60.2;C
718;1708312796;290;289.0;A
887;1708320719;135;484.7;B
625;1704084136;232;262.5;E
782;1706846562;174;3273.3;D
2603;1712979580;272;89.5;C
767;1723317674;259;224.8;A
3059;1720531795;155;319.5;D
4084;1727050853;235;104.1;B
4339;1717635519;265;861.4;D
2018;1721638504;259;650.8;F
2460;1704746418;122;8.0;B
2264;1728630984;146;643.1;C
4003;1720546134;283;881.2;E
4944;1722145512;110;253.6;A
3103;1729132734;156;401.0;C
1799;1725243186;210;23.8;B
245;1731965508;226;452.4;D
4688;1730535818;153;600.5;D
4818;1730817307;251;439.3;C
3470;1710964873;272;191.0;D
1491;1713958162;282;112.3;C
1449;1716427033;282;259.1;E
245;1714601341;287;437.7;E
2311;1715145501;154;12.6;C
1016;1718768673;174;2815.3;B
2679;1726752020;280;274.6;E
2447;1717981740;251;272.2;C
3250;1728827772;116;2635.6;F
585;1724738337;282;652.7;A
2812;1715237220;230;1610.5;A
4231;1718561997;104;194.6;D
557;1713710742;120;8.6;C
1114;1719550806;251;255.9;B
1330;1729784193;230;3017.5;A
1647;1727631279;154;28.3;B
4788;1711280596;153;1975.8;B
2518;1706371732;120;892.3;F
4044;1723894539;272;612.6;B
3152;1718051201;210;212.0;C
452;1726647491;285;355.2;B
93;1719154968;155;128.2;A
4329;1722312765;101;796.7;B
4088;1715633459;104;253.4;E
4389;1714986559;135;1040.1;D
1515;1730284151;262;367.8;E
4815;1715808390;293;293.3;C
2954;1712656656;101;843.7;B
4265;1704164427;230;624.3;F
4823;1713350967;122;1204.8;B
1653;1732933700;232;170.4;F
3642;1704710615;235;1687.7;F
2048;1723572121;267;491.9;A
20;1714947195;122;913.3;D
4724;1734215459;158;2154.5;B
162;1734947420;265;425.4;A
4867;1718522997;104;92.4;A
3343;1712084156;153;1291.8;A
2837;1712660102;277;672.8;B
615;1728705067;174;1108.0;B
362;1717654414;104;288.4;C
969;1709175248;282;399.9;F
731;1735140564;135;1199.4;C
1034;1722191424;280;146.3;D
2615;1733210395;282;671.0;B
1093;1724675010;251;1380.5;E
3942;1727609784;154;361.9;A
193;1724424367;163;2376.9;A
305;1714307137;283;2934.5;D
559;1717282118;259;515.6;F
3331;1724467308;293;33.8;E
3867;1731928181;154;259.9;F
4109;1725679610;104;27.8;A
4858;1710206226;272;9.2;A
4938;1716514861;235;1472.2;D
2521;1727478397;156;574.1;C
3444;1709909398;116;3657.6;F
3095;1732499607;242;151.0;B
1392;1706345922;285;577.6;A
2963;1720313319;293;143.4;F
829;1734043856;272;268.9;B
3488;1720035357;226;736.7;D
4306;1724257673;158;2154.4;A
363;1706861251;156;517.0;A
1865;1732877715;230;261.7;C
2191;1720931770;251;896.9;A
1801;1709647254;154;121.1;C
1951;1708190341;174;1537.9;D
3237;1731277544;287;305.6;C
1501;1708994965;158;2850.8;C
778;1714546616;120;430.8;A
2621;1734313643;280;29.1;E
2735;1709258322;267;1290.2;C
1057;1715189062;135;2623.6;F
4338;1733387676;232;307.8;F
3874;1709932415;293;91.7;C
316;1714164494;104;550.4;C
3638;1734566648;282;426.6;E
1910;1733699087;101;2068.3;D
3025;1732347402;283;2104.5;E
1374;1731440786;283;3571.2;B
2429;1707404418;293;404.8;E
3430;1716038923;101;4023.4;A
336;1732897626;156;510.1;B
2671;1720116831;153;2722.6;B
2906;1717818061;156;506.4;C
4277;1707336545;210;287.4;E
1100;1728192532;146;376.7;D
3032;1709836305;120;453.3;D
3559;1720521477;283;2605.7;C
1109;1714776325;135;1074.7;A
175;1725296741;265;747.7;D
2878;1706511339;154;389.5;F
1298;1733934495;267;1083.7;C
3397;1730487413;277;287.6;D
4008;1718529800;230;1610.6;C
3962;1723076830;116;3980.2;F
4485;1707095052;154;304.7;D
2227;1711644917;174;2978.4;D
4530;1726182631;120;760.2;F
3150;1716580110;259;612.7;C
1482;1714061412;277;120.5;C
1930;1729218864;155;322.5;E
2548;1707369408;277;224.8;C
4889;1712912789;262;1980.9;F
3357;1728644731;235;515.2;D
3981;1714415970;265;426.3;A
2489;1729341016;293;489.5;C
3422;1705283368;242;981.9;F
3390;1711148090;287;260.9;D
265;1723809119;174;1312.0;F
2496;1714869467;222;766.4;E
3639;1717593553;174;554.5;E
2218;1726538851;265;507.1;F
2018;1706022557;153;1491.9;B
4726;1715893666;210;100.7;A
3444;1721692965;122;1682.9;D
4574;1729356108;283;143.2;F
4479;1706906327;242;1919.9;D
966;1728109264;158;826.8;D
4243;1719167678;154;462.4;D
817;1710663923;226;737.0;F
804;1732733626;267;234.1;E
2338;1730155943;290;86.2;B
3833;1704801259;287;28.2;B
550;1733932667;235;527.2;D
515;1713962309;235;1673.2;A
1159;1721871123;272;678.4;E
2175;1705203017;163;2119.4;F
2143;1729783049;101;1602.5;C
2484;1722027821;122;579.7;D
2924;1713360511;259;340.7;A
45;1734246366;116;1896.5;D
2524;1711109742;265;7.5;E
2234;1721397471;122;168.8;D
4100;1712130518;154;82.8;E
383;1723520506;259;130.5;B
954;1725332060;242;557.6;A
118;1724445931;135;2042.4;D
3940;1709002830;272;887.2;E
3404;1707079999;251;723.4;D
1880;1705704535;272;545.7;E
2655;1735672701;222;1364.7;C
72;1712034200;135;1132.4;F
773;1728099567;290;592.1;D
3872;1715247025;163;323.2;F
1471;1726341396;153;745.1;F
1721;1726871566;251;1243.2;B
502;1709239708;285;125.7;C
3817;1717723629;282;674.1;E
105;1720330692;120;404.4;C
2393;1722683593;290;25.1;B
2131;1707212630;280;14.5;D
423;1717313900;267;1409.6;B
1047;1704583987;116;2217.8;A
1383;1704407309;267;494.0;A
3423;1727709294;285;138.1;F
3235;1712104602;290;146.7;A
2806;1722125938;101;877.3;B
3618;1733881996;235;386.7;F
890;1735476911;174;885.2;B
4319;1706888347;230;143.5;C
3150;1716471402;232;97.5;A
4387;1704078762;267;903.3;B
3249;1724110934;110;1084.1;A
257;1711700098;222;222.1;A
2467;1727483740;101;2444.8;F
932;1724291899;277;153.0;A
2640;1721502440;163;1061.7;A
3556;1723840860;232;274.2;E
3595;1733047965;156;404.8;E
689;1734248719;262;20.8;C
3476;1729722944;120;352.8;E
2262;1725268683;262;1410.9;D
108;1715266190;174;19.4;C
1665;1732667644;232;282.4;B
631;1720771425;153;3152.2;B
2940;1731009423;155;133.1;A
557;1726066404;120;740.1;B
2065;1710206935;262;450.6;C
476;1728323370;120;46.4;F
4707;1720086418;163;2913.4;E
4477;1712988035;282;206.3;A
3689;1721864448;110;1061.7;A
4092;1713524373;242;983.1;E
235;1723379760;235;420.2;C
3911;1722604946;174;34.2;E
2326;1732110984;287;482.9;A
4308;1704293032;104;40.5;D
4828;1708851549;267;1290.4;A
2370;1722616203;135;2366.1;E
402;1723356224;287;23.2;D
2169;1718284978;158;1860.4;E
4892;1718280862;116;3326.5;D
4972;1727250212;210;333.2;E
1633;1715651636;158;1670.4;A
4798;1718565379;110;582.2;F
4097;1712539755;262;1905.2;C
4895;1734815208;242;585.2;E
2916;1717589907;283;2272.4;D
2977;1727062223;235;1484.9;D
1127;1713618803;153;1043.6;B
4324;1731919437;232;184.9;E
1093;1735129767;230;3836.6;F
2593;1734223604;155;1.3;D
3361;1723748968;226;1839.0;D
4835;1706625171;262;1984.3;C
593;1704458979;285;707.0;A
1571;1727856727;155;201.1;D
3347;1708933124;282;22.7;C
319;1723892455;285;315.8;B
1429;1728617025;104;68.1;A
4026;1732137917;232;146.0;F
3555;1723977278;230;3281.3;A
4847;1729819921;104;339.7;F
2838;1731312008;283;1453.0;D
2934;1731799362;222;645.5;F
2920;1721466063;232;170.2;E
711;1711477714;104;66.3;D
860;1714512379;120;731.6;A
4301;1714851881;287;366.2;F
4686;1726690157;280;586.4;C
2423;1727900395;280;14.1;C
3456;1733082762;285;179.7;B
799;1723040461;230;1015.5;D
1932;1734736830;153;1163.5;B
1311;1713334052;163;17.4;C
631;1724368457;155;184.3;D
4806;1714299589;153;958.7;B
4215;1732609653;154;272.8;D
811;1716629109;101;1759.0;B
541;1704855094;146;643.0;E
520;1728847625;222;120.2;F
1826;1721980778;272;361.9;A
673;1729308230;155;114.1;A
3287;1710790230;272;765.2;C
3661;1717376442;101;1006.8;E
2167;1726318418;222;1705.7;E
1701;1708366959;135;2228.8;C
3806;1724388648;242;753.4;E
2325;1732824214;110;508.7;B
3632;1713564617;265;896.9;D
1011;1708987031;153;2449.5;E
4450;1718196033;101;4000.5;D
1593;1715504085;230;2199.5;C
470;1726331272;282;257.1;D
4729;1732543450;280;86.9;A
449;1734000469;235;1233.0;E
1956;1728063677;287;271.6;B
623;1704099682;116;1997.4;F
2874;1712066439;146;376.7;A
3901;1713394678;251;1457.0;C
4205;1722165192;110;1084.2;C
4698;1704987872;120;338.9;E
805;1719412804;174;1934.7;A
2054;1724847490;222;1561.7;A
1627;1720597655;267;1337.3;C
2093;1722619524;210;16.3;D
509;1734001010;174;1817.6;B
3987;1718606913;287;72.9;C
4287;1705704276;163;525.9;D
29;1732773571;104;415.0;B
3101;1709499133;158;3376.1;A
4085;1735179856;116;3960.8;F
2204;1716879503;122;1592.3;E
1098;1727839003;222;1166.0;B
450;1727705493;232;524.8;F
3636;1710759038;259;131.2;E
2414;1709327080;265;420.9;A
2058;1716190700;156;176.3;E
470;1720668681;104;472.5;B
1967;1722692058;226;1490.1;A
4083;1708825592;293;294.2;A
2154;1705266237;101;4798.3;D
4921;1704359974;153;2567.8;B
1188;1716216952;290;356.5;B
2448;1710921125;285;120.9;F
531;1706025007;146;286.4;E
3057;1715531313;210;351.8;A
2922;1732836147;222;1143.1;C
2261;1727240247;158;1403.4;D
4019;1725071050;174;1459.9;A
794;1727607398;155;53.2;E
631;1731069506;153;27.2;C
1673;1727411975;242;1431.1;F
3181;1721769398;116;3928.9;B
393;1716126454;232;187.2;B
4689;1714768802;174;2549.6;A
3894;1714122579;122;1835.6;F
4765;1719289201;174;2805.4;B
1304;1730615132;135;1040.2;B
2575;1735535089;230;4165.8;D
393;1716646765;235;1368.3;D
2689;1714459154;135;2150.4;F
1078;1725268555;135;1789.7;D
4794;1722969385;287;91.8;A
4160;1715688982;210;72.7;C
1356;1722138280;146;255.6;C
1169;1729674651;110;437.4;D
4008;1724146788;210;178.8;C
1224;1721033028;282;517.9;E
4958;1725079672;222;1137.4;C
2668;1705450792;122;373.9;D
4756;1729139827;290;26.6;D
1608;1706571283;153;1734.8;D
1627;1712073296;153;1256.6;A
2324;1712380531;222;643.7;B
801;1729635434;156;141.0;C
526;1734647527;158;986.0;F
354;1720492340;146;357.4;E
968;1712218133;222;609.6;E
2394;1709747369;251;1305.1;C
3458;1709273106;101;3907.0;B
4791;1716849548;156;744.5;A
1905;1733544296;267;835.7;D
61;1707675689;265;654.7;B
1713;1725660954;265;635.3;B
4472;1705056224;210;93.7;D
4197;1734721150;267;1337.1;A
2637;1704291908;290;650.8;D
948;1721767067;293;239.8;F
3250;1714043112;287;268.6;B
87;1712775678;283;3142.1;E
3316;1706099713;158;3506.2;E
3008;1704621046;290;561.4;D
4288;1721432075;259;292.9;E
2719;1733432746;146;336.2;E
1419;1715458785;251;904.9;C
2641;1715044863;242;497.6;D
1908;1719009853;272;887.6;C
3205;1712964645;163;17.1;F
4203;1727512698;287;422.8;D
4676;1724413063;156;5.2;F
4868;1716594591;222;755.1;F
3059;1722398759;230;3234.0;F
4138;1723626997;259;259.7;E
3964;1713832787;104;421.3;F
4744;1714121652;222;644.4;E
1954;1713650764;156;15.9;F
2711;1718724564;290;285.1;B
4730;1714064009;265;656.1;B
205;1708677650;283;2704.5;F
605;1733582623;232;70.1;E
1186;1728867928;155;126.8;B
4126;1706574839;287;162.7;B
3486;1734076783;242;354.2;A
3917;1705862769;153;652.6;D
142;1710024106;120;474.3;C
3087;1723293171;174;2195.0;C
4011;1713647166;267;277.5;B
645;1717739081;116;2576.1;E
3373;1724244383;265;420.9;C
2265;1729982694;120;82.0;D
2519;1717844617;242;1170.8;D
4814;1723355250;104;247.5;F
519;1730736944;226;551.5;F
344;1726386975;156;360.0;F
3629;1734872680;101;2217.8;A
2110;1710710691;235;351.0;D
4836;1731977836;154;210.3;D
1062;1705982255;158;2354.6;B
2657;1716764450;154;241.2;C
76;1716646364;226;1079.3;F
1997;1734645386;280;435.7;A
2120;1711589359;280;301.7;D
829;1732244641;146;357.6;A
4041;1730812160;116;2721.0;A
640;1714149211;251;658.1;C
1477;1720247554;226;1304.9;F
1213;1732457894;272;118.4;E
1466;1711083518;262;694.7;D
770;1718891553;174;1107.6;A
844;1721995619;146;139.6;E
1289;1730848550;154;161.3;C
2053;1726922790;283;1696.2;D
4194;1719294229;146;149.0;D
4902;1728877965;232;144.7;B
3418;1714235110;272;190.8;A
1421;1719998540;116;948.3;B
4085;1712127245;210;308.2;B
2517;1719590892;265;635.4;E
4799;1710784437;262;1896.3;B
1302;1712034997;146;98.0;E
2514;1706470201;110;661.6;F
1462;1722628632;287;377.2;E
830;1720023541;104;549.1;A
3959;1728899652;280;53.2;C
586;1734089557;154;70.8;E
2731;1721188864;174;2144.4;B
4982;1730375532;265;501.8;C
4883;1714961330;251;307.7;E
3357;1705755829;153;3105.2;F
589;1715476099;104;469.9;C
2881;1724386384;222;1721.5;A
4950;1730149179;251;695.8;F
3002;1712565952;158;1496.8;F
561;1726280922;287;404.2;F
3892;1708414897;104;276.4;D
2081;1711863299;153;3036.0;B
3785;1708271858;265;435.8;E
3722;1721635111;122;1689.7;F
479;1717216063;155;338.0;A
472;1724334927;280;503.7;A
1085;1711915095;251;1079.7;F
3706;1722736304;230;1755.9;B
17;1732488152;232;7.3;D
3460;1705276913;262;419.1;A
3278;1717455378;158;1054.7;D
3758;1720176400;267;70.2;E
439;1727715901;135;2034.3;D
2221;1729487000;120;692.8;C
845;1729059671;283;2755.7;B
4690;1731924537;104;667.9;A
4330;1730315563;262;1479.9;B
2491;1722400529;110;1022.3;E
3762;1723675068;222;1330.3;B
1588;1718089656;116;1259.1;E
719;1707797760;158;3414.1;B
4495;1728149405;101;3882.0;F
3590;1728154236;242;872.6;D
3186;1711475565;272;295.4;F
3945;1721974814;104;615.9;D
4283;1732534373;251;1305.3;E
155;1722934579;262;1827.7;A
5000;1727137800;153;2167.7;A
407;1708926335;293;402.8;E
208;1712197222;116;1537.3;D
4262;1734912889;235;566.4;F
3875;1728878345;122;1579.6;C
492;1718802214;235;711.0;A
1419;1735115604;282;436.7;F
3118;1719124553;104;603.3;D
3260;1711093010;155;146.3;D
1563;1727168111;226;1024.7;E
4917;1711021632;265;454.6;F
2781;1734957469;282;141.2;D
615;1718761350;156;227.8;A
130;1716330016;120;167.8;C
469;1717091017;210;103.7;E
1288;1705440059;163;2695.0;F
4363;1706279274;116;3415.9;A
465;1733692677;282;641.4;F
4930;1707827993;156;55.2;F
979;1710746540;226;42.2;C
213;1734856793;232;553.3;A
3014;1719828208;259;103.8;E
2508;1705531389;287;295.3;A
2921;1730766896;154;445.8;B
4638;1714949444;222;8.6;B
1109;1726683644;282;71.9;C
1776;1710783266;259;401.8;D
3880;1730177840;265;607.8;D
3427;1706872133;156;140.6;C
2225;1731745315;158;1894.4;E
1838;1722941913;135;193.1;F
3040;1720865309;110;696.8;B
3365;1728723851;267;261.3;A
414;1705807019;251;199.2;F
1883;1709752686;287;366.8;D
2682;1706847145;287;445.8;A
1407;1710142392;210;267.8;F
2560;1723359414;110;593.1;C
1670;1721790795;163;1821.8;A
3728;1717627943;158;2142.7;F
995;1730597454;116;796.8;A
826;1715219954;280;92.7;E
1286;1716288674;287;435.3;A
73;1725983796;158;3530.4;D
1684;1722378218;101;3854.4;A
1197;1706724423;155;143.0;E
3871;1707104713;262;1151.5;B
1018;1707228936;251;595.6;A
4957;1727375634;146;159.7;A
3695;1729409908;110;860.0;F
2081;1731085229;251;919.3;A
4049;1713113099;293;419.7;F
3392;1724554173;293;482.5;B
2150;1713323435;242;2066.5;D
1597;1720210452;285;5.9;B
2317;1723100605;277;62.1;A
3405;1721813360;285;335.4;E
3278;1721783978;174;172.1;E
